masv,hocky,namhoc,dtbhk,sotchk
16520339,1,2016,8.39,17
16520339,2,2016,8.87,21
16520339,1,2017,8.73,24
16520339,2,2017,8.88,20
16520339,1,2018,9.0,16
16520340,1,2016,6.65,17
16520340,1,2017,6.88,20
16520340,2,2017,6.02,23
16520340,1,2018,5.26,15
16520341,1,2016,7.98,17
16520341,2,2016,7.18,19
16520341,1,2017,8.56,23
16520341,2,2017,7.93,20
16520341,1,2018,7.95,19
16520343,1,2016,7.19,17
16520343,2,2016,6.33,20
16520343,1,2017,7.41,19
16520343,2,2017,7.39,15
16520343,1,2018,6.76,15
16520347,1,2016,4.9,19
16520347,2,2016,3.27,19
16520347,1,2017,3.97,15
16520347,2,2017,5.55,17
16520347,1,2018,4.45,15
16520349,1,2016,7.24,17
16520349,2,2016,5.85,17
16520349,1,2017,6.89,24
16520349,2,2017,6.92,18
16520349,1,2018,7.76,16
16520350,1,2016,7.67,15
16520350,2,2016,5.05,15
16520350,1,2018,6.61,17
16520352,1,2016,8.01,17
16520352,2,2016,7.14,17
16520352,1,2017,7.05,22
16520352,2,2017,7.0,22
16520352,1,2018,8.21,18
16520353,1,2016,8.07,19
16520353,2,2016,8.92,21
16520353,1,2017,8.55,19
16520353,2,2017,8.29,22
16520353,1,2018,8.33,15
16520354,1,2016,8.05,15
16520354,2,2016,7.45,17
16520354,1,2017,8.44,21
16520354,2,2017,7.8,23
16520354,1,2018,7.99,22
16520356,1,2016,8.12,17
16520356,2,2016,6.84,19
16520356,1,2017,7.86,24
16520356,2,2017,7.55,22
16520356,1,2018,5.79,21
16520359,1,2016,7.2,13
16520359,2,2016,7.59,17
16520359,3,2016,6.0,4
16520359,1,2017,7.7,23
16520359,2,2017,7.75,24
16520359,1,2018,5.39,15
16520361,1,2016,8.04,17
16520361,2,2016,7.57,21
16520361,1,2017,8.38,22
16520361,2,2017,7.61,20
16520361,1,2018,7.6,17
16520362,1,2016,6.39,17
16520362,2,2016,6.65,19
16520362,3,2016,8.0,3
16520362,1,2017,6.34,19
16520362,2,2017,6.46,21
16520362,3,2017,6.5,3
16520362,1,2018,6.04,19
16520363,1,2016,0.19,17
16520364,1,2016,6.97,15
16520364,2,2016,2.59,17
16520364,1,2017,7.81,21
16520364,2,2017,6.46,19
16520364,3,2017,7.4,4
16520364,1,2018,5.6,8
16520365,1,2016,7.21,13
16520365,2,2016,6.21,15
16520365,1,2017,6.31,18
16520365,2,2017,6.39,18
16520365,1,2018,5.9,12
16520367,1,2016,5.31,19
16520367,2,2016,3.44,19
16520367,1,2017,5.86,21
16520367,2,2017,6.87,22
16520367,1,2018,6.69,23
16520369,1,2016,5.76,17
16520369,2,2016,1.54,18
16520369,1,2017,6.96,20
16520369,2,2017,6.67,23
16520369,1,2018,6.66,18
16520371,1,2016,8.18,19
16520371,2,2016,8.0,17
16520371,1,2017,8.65,24
16520371,2,2017,8.81,20
16520371,1,2018,8.93,16
16520372,1,2016,3.86,17
16520372,2,2016,2.16,15
16520372,1,2017,5.41,21
16520372,2,2017,4.33,23
16520372,3,2017,1.3,3
16520372,1,2018,5.92,21
16520373,1,2016,6.01,19
16520373,2,2016,6.7,15
16520373,1,2017,5.1,23
16520373,2,2017,6.47,20
16520373,3,2017,6.5,4
16520373,1,2018,0.09,22
16520376,1,2016,7.52,19
16520376,2,2016,7.83,19
16520376,1,2017,8.8,20
16520376,2,2017,8.52,17
16520376,1,2018,7.14,18
16520377,1,2016,8.15,19
16520377,2,2016,7.85,21
16520377,1,2017,8.67,21
16520377,2,2017,8.14,19
16520377,1,2018,8.26,18
16520378,1,2016,6.98,17
16520378,2,2016,7.18,21
16520378,1,2017,7.99,21
16520378,2,2017,7.55,20
16520378,1,2018,7.99,21
16520379,1,2016,7.58,19
16520379,2,2016,6.97,19
16520379,1,2017,7.35,24
16520379,2,2017,7.57,22
16520379,1,2018,6.04,20
16520380,1,2016,0.0,7
16520383,1,2016,8.08,19
16520383,2,2016,5.19,21
16520383,1,2017,6.83,23
16520383,2,2017,4.01,19
16520383,1,2018,6.92,20
16520384,1,2016,7.54,17
16520384,2,2016,7.78,15
16520386,1,2016,6.28,17
16520386,2,2016,6.46,21
16520386,1,2017,6.82,24
16520386,2,2017,6.21,19
16520386,1,2018,6.69,15
16520387,1,2016,5.21,17
16520387,2,2016,3.31,17
16520387,1,2017,4.21,22
16520387,2,2017,3.21,15
16520387,1,2018,6.57,12
16520390,1,2016,6.92,19
16520390,2,2016,6.07,19
16520390,1,2017,7.8,20
16520390,2,2017,8.35,17
16520390,1,2018,5.93,20
16520391,1,2016,4.81,13
16520391,2,2016,5.59,17
16520391,1,2017,5.25,24
16520391,2,2017,4.79,15
16520391,3,2017,5.1,8
16520391,1,2018,4.38,20
16520393,1,2016,5.54,17
16520393,2,2016,4.15,15
16520393,3,2016,8.2,4
16520393,1,2017,6.85,24
16520393,2,2017,6.26,19
16520393,3,2017,5.0,4
16520393,1,2018,5.14,20
16520395,1,2016,7.18,19
16520395,2,2016,6.45,21
16520395,1,2017,7.54,24
16520395,2,2017,7.2,23
16520395,1,2018,8.61,15
16520396,1,2016,7.79,19
16520396,2,2016,6.53,17
16520396,1,2017,7.64,24
16520396,2,2017,7.34,17
16520396,1,2018,6.34,14
16520397,1,2016,4.77,17
16520397,2,2016,2.02,17
16520397,3,2016,7.1,4
16520397,1,2017,5.13,20
16520397,2,2017,3.32,20
16520397,3,2017,4.15,8
16520397,1,2018,4.34,19
16520398,1,2016,6.28,13
16520398,2,2016,5.8,21
16520398,1,2017,5.84,23
16520398,2,2017,6.68,24
16520398,3,2017,8.4,4
16520398,1,2018,8.06,20
16520399,1,2016,9.31,12
16520399,2,2016,9.54,13
16520399,3,2016,9.1,6
16520399,1,2017,9.15,23
16520399,2,2017,9.32,20
16520399,1,2018,8.26,17
16520400,1,2016,8.25,15
16520400,2,2016,7.44,17
16520400,3,2016,5.95,8
16520400,1,2017,6.53,18
16520400,2,2017,6.05,22
16520400,3,2017,6.1,4
16520400,1,2018,5.79,16
16520401,1,2016,7.22,17
16520401,2,2016,6.12,21
16520401,1,2017,7.47,23
16520401,2,2017,7.87,21
16520401,1,2018,7.88,22
16520402,1,2016,6.83,17
16520402,2,2016,5.84,19
16520402,1,2017,6.6,18
16520402,2,2017,6.39,19
16520402,1,2018,6.69,23
16520405,1,2016,4.91,13
16520405,2,2016,5.03,15
16520405,1,2017,6.66,23
16520405,2,2017,5.02,20
16520405,3,2017,6.2,4
16520405,1,2018,5.86,20
16520407,1,2016,5.64,17
16520407,2,2016,4.63,19
16520407,1,2017,6.65,21
16520407,2,2017,6.5,20
16520407,3,2017,6.5,4
16520407,1,2018,6.79,23
16520411,1,2016,6.99,17
16520411,2,2016,5.51,21
16520411,1,2017,4.71,24
16520411,2,2017,6.8,24
16520411,3,2017,7.4,3
16520411,1,2018,6.66,19
16520412,1,2016,7.29,19
16520412,2,2016,6.71,21
16520412,1,2017,8.25,22
16520412,2,2017,8.24,17
16520412,1,2018,7.25,20
16520415,1,2016,7.38,17
16520415,2,2016,6.3,21
16520415,1,2017,5.38,23
16520415,2,2017,6.22,19
16520415,1,2018,5.91,19
16520416,1,2016,6.82,13
16520416,2,2016,3.77,17
16520416,3,2016,8.1,4
16520416,1,2017,4.32,16
16520416,2,2017,0.0,5
16520418,1,2016,7.72,13
16520418,2,2016,5.82,20
16520418,1,2017,7.65,20
16520418,2,2017,5.62,23
16520418,1,2018,6.97,12
16520419,1,2016,4.91,17
16520419,2,2016,5.52,20
16520419,1,2017,6.02,23
16520419,2,2017,6.51,15
16520419,1,2018,5.11,19
16520422,1,2016,6.83,19
16520422,2,2016,6.8,15
16520422,1,2017,8.27,21
16520422,2,2017,7.68,17
16520422,1,2018,5.48,17
16520423,1,2016,8.72,13
16520423,2,2016,7.95,17
16520423,1,2017,8.31,22
16520423,2,2017,7.99,20
16520423,1,2018,7.97,19
16520424,1,2016,6.16,17
16520424,2,2016,5.84,19
16520424,1,2017,7.04,21
16520424,2,2017,6.51,21
16520424,1,2018,6.65,21
16520429,1,2016,7.08,13
16520429,2,2016,7.77,17
16520429,1,2017,7.8,22
16520429,2,2017,7.29,23
16520429,1,2018,7.68,17
16520430,1,2016,6.64,17
16520430,2,2016,5.24,19
16520430,1,2017,7.03,19
16520430,2,2017,6.22,23
16520430,1,2018,8.09,19
16520434,1,2016,7.62,19
16520434,2,2016,6.78,17
16520434,1,2017,6.4,22
16520434,2,2017,6.67,18
16520434,1,2018,6.06,21
16520435,1,2016,6.88,19
16520435,2,2016,6.41,19
16520435,1,2017,7.85,21
16520435,2,2017,7.51,21
16520435,1,2018,8.6,20
16520437,1,2016,7.03,19
16520437,2,2016,1.88,15
16520437,1,2017,5.51,22
16520437,2,2017,5.91,21
16520437,1,2018,7.4,20
16520438,1,2016,4.86,13
16520438,2,2016,3.1,15
16520438,3,2016,5.2,8
16520438,1,2017,5.48,22
16520438,2,2017,2.98,23
16520438,1,2018,5.6,23
16520442,1,2016,8.28,19
16520442,2,2016,7.0,21
16520442,1,2017,5.41,24
16520442,2,2017,6.37,14
16520442,1,2018,6.94,20
16520445,1,2016,7.07,17
16520445,2,2016,5.65,17
16520445,1,2017,7.79,22
16520445,2,2017,7.04,21
16520445,3,2017,8.2,4
16520445,1,2018,7.97,18
16520448,1,2016,7.18,17
16520448,2,2016,5.72,21
16520448,1,2017,6.13,19
16520448,2,2017,6.22,18
16520448,1,2018,6.78,16
16520449,1,2016,6.38,12
16520449,2,2016,5.96,13
16520449,3,2016,6.13,6
16520449,1,2017,5.89,20
16520449,2,2017,7.05,20
16520449,1,2018,6.4,17
16520450,1,2016,6.19,17
16520450,2,2016,6.07,21
16520450,1,2017,7.57,22
16520450,2,2017,7.33,20
16520450,1,2018,7.5,22
16520451,1,2016,5.71,13
16520451,2,2016,4.49,15
16520451,1,2017,7.9,21
16520451,2,2017,7.72,21
16520451,3,2017,4.7,4
16520451,1,2018,6.42,19
16520453,1,2016,7.67,17
16520453,2,2016,6.36,17
16520453,1,2017,6.19,24
16520453,2,2017,6.14,20
16520453,3,2017,7.4,4
16520453,1,2018,7.09,17
16520455,1,2016,0.86,7
16520456,1,2016,8.58,13
16520456,2,2016,6.74,19
16520456,1,2017,7.41,24
16520456,2,2017,8.13,22
16520456,1,2018,5.87,15
16520458,1,2016,6.33,17
16520458,2,2016,6.03,19
16520458,1,2017,7.16,22
16520458,2,2017,6.63,22
16520458,1,2018,6.63,19
16520459,1,2016,6.85,17
16520459,2,2016,7.07,17
16520459,1,2017,6.21,19
16520459,2,2017,7.07,23
16520459,3,2017,6.3,4
16520459,1,2018,7.72,18
16520461,1,2016,6.26,17
16520461,2,2016,6.48,19
16520461,1,2017,7.45,24
16520461,2,2017,8.16,20
16520461,3,2017,5.2,4
16520461,1,2018,7.78,18
16520464,1,2016,6.91,19
16520464,2,2016,5.88,20
16520464,1,2017,6.17,21
16520464,2,2017,7.31,17
16520464,1,2018,7.14,19
16520466,1,2016,7.34,17
16520466,2,2016,7.88,21
16520466,1,2017,8.19,24
16520466,2,2017,8.01,23
16520466,1,2018,7.85,22
16520467,1,2016,6.89,15
16520467,2,2016,5.39,17
16520467,1,2017,7.06,23
16520467,2,2017,6.1,23
16520467,1,2018,6.09,18
16520468,1,2016,0.34,15
16520468,2,2016,0.21,10
16520470,1,2016,7.36,19
16520470,2,2016,6.07,21
16520470,1,2017,7.68,22
16520470,2,2017,8.62,21
16520470,3,2017,8.8,4
16520470,1,2018,5.88,20
16520473,1,2016,6.81,13
16520473,2,2016,5.44,15
16520473,1,2017,6.74,24
16520473,2,2017,6.29,24
16520473,3,2017,6.2,4
16520473,1,2018,6.7,20
16520476,1,2016,7.89,17
16520476,2,2016,7.99,15
16520476,1,2017,8.61,20
16520476,2,2017,8.38,18
16520476,1,2018,8.64,18
16520477,1,2016,6.88,13
16520477,2,2016,6.98,17
16520477,1,2017,6.17,21
16520477,2,2017,6.53,24
16520477,1,2018,5.43,18
16520478,1,2016,7.36,17
16520478,2,2016,5.58,21
16520478,1,2017,7.03,24
16520478,2,2017,7.24,22
16520478,1,2018,7.87,18
16520479,1,2016,7.67,15
16520479,2,2016,7.49,17
16520479,1,2017,7.44,21
16520479,2,2017,7.45,24
16520479,1,2018,8.2,20
16520481,1,2016,6.61,13
16520481,2,2016,7.36,17
16520481,1,2017,7.27,24
16520481,2,2017,7.05,24
16520481,1,2018,7.9,20
16520482,1,2016,7.62,19
16520482,2,2016,7.11,17
16520482,1,2017,7.73,20
16520482,2,2017,7.77,20
16520482,1,2018,7.32,20
16520483,1,2016,7.38,19
16520483,2,2016,7.28,21
16520483,1,2017,7.78,24
16520483,2,2017,7.28,20
16520483,1,2018,7.7,20
16520488,1,2016,5.83,15
16520488,2,2016,1.02,15
16520489,1,2016,7.88,17
16520489,2,2016,7.08,19
16520489,1,2017,7.06,19
16520489,2,2017,7.76,22
16520489,1,2018,5.52,16
16520493,1,2016,7.16,19
16520493,2,2016,2.82,17
16520493,1,2017,5.39,22
16520493,2,2017,6.0,21
16520493,3,2017,5.0,4
16520493,1,2018,5.08,19
16520496,1,2016,7.52,13
16520496,2,2016,8.77,17
16520496,1,2017,8.16,24
16520496,2,2017,7.84,24
16520496,1,2018,7.52,20
16520497,1,2016,4.95,13
16520497,2,2016,5.44,17
16520497,3,2016,5.3,4
16520497,1,2017,5.74,23
16520497,2,2017,4.15,22
16520497,1,2018,4.24,16
16520502,1,2016,7.78,19
16520502,2,2016,6.11,15
16520502,1,2017,7.61,21
16520502,2,2017,7.95,17
16520502,1,2018,6.27,21
16520504,1,2016,7.16,13
16520504,2,2016,4.79,15
16520504,1,2017,6.4,21
16520504,2,2017,6.26,20
16520504,1,2018,5.5,15
16520505,1,2016,7.51,17
16520505,2,2016,7.1,21
16520505,1,2017,6.96,23
16520505,2,2017,7.97,23
16520505,1,2018,7.22,20
16520507,1,2016,6.1,17
16520507,2,2016,5.59,19
16520507,1,2017,7.28,24
16520507,2,2017,7.6,21
16520507,1,2018,5.77,24
16520508,1,2016,8.46,17
16520508,2,2016,8.1,21
16520508,1,2017,7.89,24
16520508,2,2017,8.65,18
16520508,1,2018,8.22,18
16520509,1,2016,6.21,19
16520509,2,2016,6.37,19
16520509,1,2017,7.09,24
16520509,2,2017,7.12,22
16520509,1,2018,6.53,24
16520511,1,2016,7.92,17
16520511,2,2016,5.14,17
16520511,1,2017,6.66,19
16520511,2,2017,5.51,14
16520511,1,2018,4.92,22
16520513,1,2016,6.05,17
16520513,2,2016,4.34,17
16520513,1,2017,4.85,19
16520513,2,2017,6.65,20
16520513,3,2017,7.05,8
16520513,1,2018,6.39,24
16520515,1,2016,7.54,19
16520515,2,2016,7.41,21
16520515,1,2017,8.33,20
16520515,2,2017,7.83,19
16520515,1,2018,8.88,15
16520516,1,2016,6.19,12
16520516,2,2016,6.64,13
16520516,3,2016,5.53,6
16520516,1,2017,6.06,18
16520516,2,2017,7.01,20
16520516,1,2018,6.44,17
16520517,1,2016,6.5,19
16520517,2,2016,6.11,19
16520517,1,2017,7.05,24
16520517,2,2017,6.98,22
16520517,1,2018,7.1,20
16520522,1,2016,7.0,17
16520522,2,2016,5.61,19
16520522,1,2017,8.18,21
16520522,2,2017,8.16,21
16520522,1,2018,6.98,19
16520523,1,2016,8.11,15
16520523,2,2016,7.69,15
16520523,1,2017,7.77,21
16520523,2,2017,7.09,19
16520523,1,2018,7.26,21
16520524,1,2016,2.07,17
16520524,2,2016,0.92,13
16520524,3,2016,1.07,7
16520526,1,2016,6.08,19
16520526,2,2016,3.92,19
16520526,1,2017,8.31,19
16520526,2,2017,6.98,19
16520526,3,2017,7.7,4
16520526,1,2018,4.63,19
16520529,1,2016,7.3,17
16520529,2,2016,5.67,23
16520529,1,2017,7.26,22
16520529,2,2017,7.92,23
16520529,1,2018,8.61,20
16520530,1,2016,7.65,17
16520530,2,2016,5.91,21
16520530,1,2017,6.56,24
16520530,2,2017,7.26,22
16520530,3,2017,6.6,4
16520530,1,2018,7.91,20
16520531,1,2016,6.89,19
16520531,2,2016,6.58,21
16520531,1,2017,6.2,24
16520531,2,2017,0.0,17
16520532,1,2016,6.43,12
16520532,2,2016,6.43,13
16520532,3,2016,4.3,6
16520532,1,2017,5.87,18
16520532,2,2017,7.92,20
16520532,1,2018,7.32,17
16520535,1,2016,6.83,17
16520535,2,2016,6.68,19
16520535,1,2017,7.65,20
16520535,2,2017,8.0,21
16520535,1,2018,7.92,16
16520536,1,2016,7.25,19
16520536,2,2016,4.96,21
16520536,1,2017,6.99,22
16520536,2,2017,7.47,22
16520536,1,2018,6.34,19
16520538,1,2016,7.58,17
16520538,2,2016,7.48,21
16520538,1,2017,7.79,24
16520538,2,2017,7.81,22
16520538,1,2018,7.23,15
16520542,1,2016,8.02,17
16520542,2,2016,7.81,21
16520542,1,2017,7.91,24
16520542,2,2017,7.92,20
16520542,1,2018,7.9,16
16520543,1,2016,8.05,17
16520543,2,2016,8.29,21
16520543,1,2017,8.64,24
16520543,2,2017,8.88,22
16520543,1,2018,8.09,15
16520545,1,2016,7.57,19
16520545,2,2016,7.63,21
16520545,1,2017,7.67,23
16520545,2,2017,7.53,14
16520545,1,2018,8.01,19
16520546,1,2016,6.51,17
16520546,2,2016,4.4,21
16520546,1,2017,4.49,23
16520546,2,2017,4.02,16
16520546,3,2017,7.15,8
16520546,1,2018,5.77,16
16520548,1,2016,8.09,17
16520548,2,2016,7.58,24
16520548,1,2017,8.3,21
16520548,2,2017,8.56,23
16520548,1,2018,8.13,22
16520549,1,2016,5.55,19
16520549,2,2016,3.87,19
16520549,3,2016,4.5,4
16520549,1,2017,5.53,24
16520549,2,2017,5.76,17
16520549,1,2018,4.66,16
16520551,1,2016,5.26,19
16520551,2,2016,0.42,17
16520551,1,2017,3.31,13
16520551,2,2017,0.0,8
16520558,1,2016,7.8,13
16520558,2,2016,6.48,16
16520558,1,2017,7.26,21
16520558,2,2017,6.65,20
16520558,1,2018,6.81,19
16520559,1,2016,7.18,19
16520559,2,2016,0.0,4
16520564,1,2016,6.99,19
16520564,2,2016,6.27,19
16520564,1,2017,6.56,17
16520564,2,2017,5.96,23
16520564,1,2018,4.48,15
16520567,1,2016,7.0,17
16520567,2,2016,6.55,16
16520567,1,2017,6.82,24
16520567,2,2017,6.8,17
16520567,1,2018,5.36,22
16520568,1,2016,7.05,17
16520568,2,2016,6.66,17
16520568,1,2017,7.45,24
16520568,2,2017,6.56,21
16520568,3,2017,7.1,4
16520568,1,2018,6.34,22
16520569,1,2016,7.54,17
16520569,2,2016,6.61,21
16520569,1,2017,6.95,23
16520569,2,2017,8.03,23
16520569,1,2018,8.7,14
16520570,1,2016,7.72,19
16520570,2,2016,7.05,19
16520570,1,2017,7.63,24
16520570,2,2017,7.55,22
16520570,1,2018,8.05,15
16520571,1,2016,7.19,12
16520571,2,2016,6.8,13
16520571,3,2016,6.6,6
16520571,1,2017,6.6,23
16520571,2,2017,7.03,16
16520571,1,2018,6.51,17
16520572,1,2016,6.02,19
16520572,2,2016,4.35,19
16520572,1,2017,5.64,23
16520572,2,2017,6.92,17
16520572,3,2017,5.9,4
16520572,1,2018,6.08,20
16520573,1,2016,4.68,17
16520573,2,2016,0.27,15
16520573,3,2016,0.25,8
16520573,1,2017,2.22,23
16520573,2,2017,0.32,14
16520574,1,2016,7.78,19
16520574,2,2016,6.3,21
16520574,1,2017,6.87,24
16520574,2,2017,5.23,14
16520574,1,2018,7.8,24
16520576,1,2016,8.86,17
16520576,2,2016,8.36,23
16520576,1,2017,7.87,22
16520576,2,2017,7.15,20
16520576,1,2018,8.21,22
16520577,1,2016,6.72,17
16520577,2,2016,6.5,21
16520577,1,2017,6.26,22
16520577,2,2017,5.78,21
16520577,3,2017,8.0,4
16520577,1,2018,4.85,16
16520578,1,2016,6.94,19
16520578,2,2016,5.88,19
16520578,1,2017,6.23,24
16520578,2,2017,6.93,19
16520578,1,2018,5.82,18
16520580,1,2016,7.15,17
16520580,2,2016,6.91,21
16520580,1,2017,7.01,17
16520580,2,2017,7.07,23
16520580,1,2018,6.07,15
16520582,1,2016,7.02,17
16520582,2,2016,6.95,17
16520582,1,2017,7.06,24
16520582,2,2017,6.49,19
16520582,1,2018,8.06,14
16520583,1,2016,4.43,15
16520583,2,2016,1.92,17
16520584,1,2016,6.11,15
16520584,2,2016,6.32,21
16520584,1,2017,6.33,18
16520584,2,2017,5.57,23
16520584,1,2018,6.73,23
16520585,1,2016,6.16,17
16520585,2,2016,1.13,19
16520585,1,2017,0.82,19
16520585,2,2017,1.58,11
16520585,1,2018,6.48,10
16520587,1,2016,4.88,15
16520587,2,2016,0.47,17
16520588,1,2016,7.63,12
16520588,2,2016,7.78,13
16520588,3,2016,7.57,6
16520588,1,2017,7.83,23
16520588,2,2017,8.38,20
16520588,1,2018,8.13,17
16520591,1,2016,6.19,15
16520591,2,2016,5.86,21
16520591,1,2017,7.26,23
16520591,2,2017,7.5,24
16520591,1,2018,5.33,18
16520592,1,2016,5.67,17
16520592,2,2016,0.17,15
16520594,1,2016,7.15,19
16520594,2,2016,7.63,21
16520594,1,2017,7.6,24
16520594,2,2017,7.44,20
16520594,1,2018,7.74,20
16520595,1,2016,7.04,13
16520595,2,2016,5.66,17
16520595,1,2017,6.35,23
16520595,2,2017,6.68,23
16520595,3,2017,6.7,4
16520595,1,2018,7.31,18
16520596,1,2016,8.05,17
16520596,2,2016,8.19,21
16520596,1,2017,8.75,21
16520596,2,2017,7.89,19
16520596,1,2018,8.61,17
16520597,1,2016,4.96,17
16520597,2,2016,5.04,19
16520597,1,2017,6.66,23
16520597,2,2017,6.2,22
16520597,3,2017,5.8,8
16520597,1,2018,6.89,20
16520598,1,2016,7.68,19
16520598,2,2016,7.0,21
16520598,1,2017,7.94,22
16520598,2,2017,8.14,14
16520598,1,2018,5.82,17
16520602,1,2016,7.69,19
16520602,2,2016,7.53,17
16520602,1,2017,7.49,21
16520602,2,2017,6.88,21
16520602,1,2018,6.37,15
16520603,1,2016,6.92,19
16520603,2,2016,5.43,17
16520603,1,2017,7.15,21
16520603,2,2017,0.0,5
16520606,1,2016,7.39,19
16520606,2,2016,8.24,17
16520606,1,2017,7.45,24
16520606,2,2017,7.56,24
16520606,1,2018,7.48,24
16520608,1,2016,6.65,19
16520608,2,2016,5.62,21
16520608,1,2017,6.79,21
16520608,2,2017,6.78,16
16520608,1,2018,6.43,23
16520610,1,2016,6.38,17
16520610,2,2016,6.6,17
16520610,1,2017,6.67,19
16520610,2,2017,4.68,23
16520610,1,2018,4.15,16
16520611,1,2016,5.84,17
16520611,2,2016,4.84,21
16520611,3,2016,7.0,7
16520611,1,2017,5.92,24
16520611,2,2017,6.35,21
16520611,3,2017,3.45,8
16520611,1,2018,6.18,17
16520613,1,2016,7.81,17
16520613,2,2016,7.57,21
16520613,1,2017,8.42,21
16520613,2,2017,8.25,22
16520613,1,2018,8.55,17
16520615,1,2016,4.94,13
16520615,2,2016,4.51,18
16520615,1,2017,4.41,17
16520615,2,2017,5.19,19
16520615,1,2018,4.69,15
16520616,1,2016,7.48,17
16520616,2,2016,7.44,19
16520616,1,2017,7.85,21
16520616,2,2017,7.35,22
16520616,1,2018,7.6,21
16520620,1,2016,7.18,17
16520620,2,2016,6.89,19
16520620,1,2017,8.2,23
16520620,2,2017,7.1,23
16520620,1,2018,7.73,16
16520621,1,2016,6.04,19
16520621,2,2016,3.45,21
16520621,1,2017,6.31,18
16520621,2,2017,6.36,21
16520621,1,2018,5.49,21
16520623,1,2016,5.59,17
16520623,2,2016,5.34,21
16520623,1,2017,5.81,24
16520623,2,2017,6.12,18
16520623,3,2017,4.7,4
16520623,1,2018,5.05,21
16520624,1,2016,7.58,17
16520624,2,2016,8.18,19
16520624,1,2017,8.45,24
16520624,2,2017,8.29,19
16520624,1,2018,7.47,21
16520628,1,2016,7.21,15
16520628,2,2016,6.45,17
16520628,1,2017,7.17,20
16520628,2,2017,6.85,19
16520628,1,2018,7.73,14
16520631,1,2016,7.05,17
16520631,2,2016,5.19,17
16520631,1,2017,7.48,24
16520631,2,2017,6.79,20
16520631,1,2018,7.24,15
16520633,1,2016,7.6,17
16520633,2,2016,7.41,21
16520633,1,2017,7.1,24
16520633,2,2017,6.92,22
16520633,1,2018,7.95,16
16520634,1,2016,7.02,13
16520634,2,2016,6.77,20
16520634,1,2017,7.29,24
16520634,2,2017,6.81,19
16520634,1,2018,6.94,18
16520637,1,2016,6.08,13
16520637,2,2016,4.84,21
16520637,1,2017,5.85,23
16520637,2,2017,5.83,22
16520637,1,2018,7.13,23
16520638,1,2016,7.27,19
16520638,2,2016,5.7,17
16520638,3,2016,8.7,4
16520638,1,2017,5.14,21
16520638,2,2017,4.35,22
16520638,1,2018,4.5,23
16520639,1,2016,6.41,13
16520639,2,2016,3.17,20
16520639,1,2017,2.77,22
16520639,2,2017,4.57,16
16520639,3,2017,0.0,4
16520639,1,2018,2.23,12
16520641,1,2016,8.6,19
16520641,2,2016,7.71,21
16520641,1,2017,8.48,24
16520641,2,2017,8.72,20
16520641,1,2018,8.0,16
16520642,1,2016,8.38,17
16520642,2,2016,7.95,24
16520642,1,2017,7.99,23
16520642,2,2017,7.41,16
16520642,1,2018,7.59,19
16520645,1,2016,6.52,17
16520645,2,2016,4.11,19
16520645,1,2017,6.17,19
16520645,2,2017,6.5,19
16520645,1,2018,6.1,16
16520650,1,2016,7.16,17
16520650,2,2016,7.45,17
16520650,3,2016,6.8,4
16520650,1,2017,7.85,24
16520650,2,2017,6.62,18
16520650,1,2018,7.1,20
16520651,1,2016,7.75,12
16520651,2,2016,7.82,13
16520651,3,2016,7.6,6
16520651,1,2017,8.11,20
16520651,2,2017,8.37,20
16520651,1,2018,7.23,17
16520652,1,2016,6.02,13
16520652,2,2016,5.88,18
16520652,1,2017,6.98,23
16520652,2,2017,6.29,17
16520652,1,2018,7.11,21
16520653,1,2016,7.37,17
16520653,2,2016,6.62,15
16520653,1,2017,7.69,20
16520653,2,2017,7.66,23
16520653,1,2018,4.9,15
16520654,1,2016,7.64,19
16520654,2,2016,7.16,17
16520654,1,2017,7.68,24
16520654,2,2017,7.2,24
16520654,1,2018,5.74,15
16520655,1,2016,7.8,19
16520655,2,2016,7.76,21
16520655,1,2017,7.66,24
16520655,2,2017,7.83,20
16520655,1,2018,7.9,20
16520656,1,2016,5.24,19
16520656,2,2016,1.71,19
16520656,1,2017,4.84,23
16520656,2,2017,4.74,20
16520656,3,2017,0.0,8
16520657,1,2016,5.04,17
16520657,2,2016,4.08,17
16520657,1,2017,5.8,22
16520657,2,2017,4.54,23
16520657,3,2017,0.0,8
16520658,1,2016,5.62,19
16520658,2,2016,5.88,17
16520658,1,2017,7.02,22
16520658,2,2017,6.93,21
16520658,1,2018,6.58,21
16520659,1,2016,6.34,17
16520659,2,2016,0.69,19
16520659,1,2017,6.21,18
16520659,2,2017,5.92,19
16520659,3,2017,4.95,8
16520659,1,2018,5.39,22
16520661,1,2016,0.0,7
16520662,1,2016,5.14,13
16520662,2,2016,6.29,15
16520662,3,2016,9.7,4
16520662,1,2017,6.87,23
16520662,2,2017,5.76,22
16520662,1,2018,5.96,22
16520664,1,2016,7.63,19
16520664,2,2016,8.02,17
16520664,1,2017,7.75,22
16520664,2,2017,8.37,14
16520664,1,2018,5.96,21
16520666,1,2016,7.13,17
16520666,2,2016,7.15,21
16520666,1,2017,8.49,22
16520666,2,2017,7.08,24
16520666,1,2018,7.54,20
16520668,1,2016,5.77,19
16520668,2,2016,6.07,21
16520668,3,2016,8.56,7
16520668,1,2017,6.32,23
16520668,2,2017,6.33,23
16520668,1,2018,6.38,19
16520669,1,2016,5.48,17
16520669,2,2016,4.22,21
16520669,3,2016,6.5,4
